Subject:	S906
Project:	BesteRTMusic
Time:	2015-03-05_11-17-38

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
17515	42165.465	5089.887	h;2.1;97.9	h	2.1	97.9	
17521	42165.965	5090.371	e;99.8;0.2	e	99.8	0.2	
17527	42166.509	5090.917	e;96.7;3.3	e	96.7	3.3	
17533	42166.978	5091.400	e;100.0;0.0	e	100.0	0.0	
17539	42167.539	5091.925	e;99.4;0.6	e	99.4	0.6	
17545	42168.056	5092.430	e;99.8;0.2	e	99.8	0.2	
17551	42168.569	5092.912	h;35.4;64.6	h	35.4	64.6	
17557	42169.054	5093.438	h;0.9;99.1	h	0.9	99.1	
17563	42169.536	5093.942	h;0.0;100.0	h	0.0	100.0	
17569	42170.098	5094.467	h;0.0;100.0	h	0.0	100.0	
17575	42170.599	5094.971	h;0.0;100.0	h	0.0	100.0	
17581	42171.080	5095.497	h;1.1;98.9	h	1.1	98.9	
17587	42171.626	5096.000	h;40.3;59.7	h	40.3	59.7	
17593	42172.142	5096.484	h;0.0;100.0	h	0.0	100.0	
17599	42172.627	5097.009	h;0.0;100.0	h	0.0	100.0	
17605	42173.124	5097.513	h;1.4;98.6	h	1.4	98.6	
17611	42173.654	5098.038	h;4.9;95.1	h	4.9	95.1	
17617	42174.140	5098.522	h;0.0;100.0	h	0.0	100.0	
17623	42174.670	5099.067	h;0.0;100.0	h	0.0	100.0	
17629	42175.200	5099.551	h;3.6;96.4	h	3.6	96.4	
17635	42175.684	5100.054	e;97.1;2.9	e	97.1	2.9	
17641	42176.182	5100.580	e;98.9;1.1	e	98.9	1.1	
17647	42176.649	5101.063	h;0.0;100.0	h	0.0	100.0	
17653	42177.242	5101.588	h;0.0;100.0	h	0.0	100.0	
17659	42177.711	5102.092	h;0.5;99.5	h	0.5	99.5	
17665	42178.227	5102.618	h;0.0;100.0	h	0.0	100.0	
17671	42178.743	5103.121	e;99.8;0.2	e	99.8	0.2	
17677	42179.257	5103.605	e;97.3;2.7	e	97.3	2.7	
17683	42179.771	5104.130	e;97.7;2.3	e	97.7	2.3	
17689	42180.269	5104.634	h;11.6;88.4	h	11.6	88.4	
17695	42180.785	5105.159	h;0.0;100.0	h	0.0	100.0	
17701	42181.284	5105.664	h;0.0;100.0	h	0.0	100.0	
